N,expected_E,expected_M
746,-1.99689,0.999182
747,-1.99689,0.999183
748,-1.9969,0.999184
749,-1.9969,0.999186
750,-1.99691,0.999187
751,-1.99688,0.999181
752,-1.99689,0.999182
753,-1.99689,0.999183
754,-1.9969,0.999184
755,-1.9969,0.999185
756,-1.9969,0.999187
757,-1.99691,0.999188
758,-1.99691,0.999189
759,-1.99692,0.99919
760,-1.99692,0.999191
761,-1.99689,0.999179
762,-1.99686,0.999173
763,-1.99684,0.999168
764,-1.99682,0.999162
765,-1.99682,0.999163
766,-1.99683,0.999164
767,-1.99683,0.999166
768,-1.99681,0.99916
769,-1.99676,0.999148
770,-1.99677,0.999149
771,-1.99677,0.99915
772,-1.99677,0.999152
773,-1.99678,0.999153
774,-1.99678,0.999154
775,-1.99679,0.999155
776,-1.99679,0.999156
777,-1.9968,0.999157
778,-1.9968,0.999158
779,-1.9968,0.999159
780,-1.99681,0.99916
781,-1.99681,0.999161
782,-1.99679,0.999156
783,-1.99679,0.999157
784,-1.9968,0.999158
785,-1.9968,0.999159
786,-1.99681,0.99916
787,-1.99681,0.999161
788,-1.99681,0.999162
789,-1.99682,0.999163
790,-1.99682,0.999165
791,-1.99683,0.999166
792,-1.99683,0.999167
793,-1.99683,0.999168
794,-1.99684,0.999169
795,-1.99684,0.99917
796,-1.9968,0.999158
797,-1.99678,0.999153
798,-1.99678,0.999154
799,-1.99678,0.999155
800,-1.99679,0.999156
801,-1.99679,0.999157
802,-1.9968,0.999158
803,-1.9968,0.999159
804,-1.9968,0.99916
805,-1.99681,0.999161
806,-1.99681,0.999163
807,-1.99682,0.999164
808,-1.99682,0.999165
809,-1.99682,0.999166
810,-1.99683,0.999167
811,-1.99683,0.999168
812,-1.99683,0.999169
813,-1.99679,0.999157
814,-1.99677,0.999152
815,-1.99677,0.999153
816,-1.99678,0.999154
817,-1.99678,0.999155
818,-1.99678,0.999156
819,-1.99679,0.999158
820,-1.99677,0.999152
821,-1.99677,0.999153
822,-1.99678,0.999155
823,-1.99678,0.999156
824,-1.99678,0.999157
825,-1.99679,0.999158
826,-1.99679,0.999159
827,-1.9968,0.99916
828,-1.9968,0.999161
829,-1.9968,0.999162
830,-1.99681,0.999163
831,-1.99681,0.999164
832,-1.99681,0.999165
833,-1.99682,0.999166
834,-1.99682,0.999167
835,-1.99683,0.999168
836,-1.99683,0.999169
837,-1.99683,0.99917
838,-1.99684,0.999171
839,-1.99684,0.999172
840,-1.99685,0.999173
841,-1.99685,0.999174
842,-1.99685,0.999175
843,-1.99686,0.999176
844,-1.99686,0.999177
845,-1.99686,0.999178
846,-1.99687,0.999178
847,-1.99687,0.999179
848,-1.99688,0.99918
849,-1.99688,0.999181
850,-1.99688,0.999182
851,-1.99689,0.999183
852,-1.99689,0.999184
853,-1.99689,0.999185
854,-1.9969,0.999186
855,-1.9969,0.999187
856,-1.9969,0.999188
857,-1.99688,0.999183
858,-1.99684,0.999172
859,-1.99682,0.999168
